"anio","bimestre","id_tipoEmision","id_tipoUso","id_alcaldia ","id_colonia","manzana","region","id_tipoDesarrollo","consumo"
2017,2,1,1,16,1087,239,30,3,"657.57"
2017,2,1,2,5,513,661,168,4,"26.84"
2017,4,1,2,8,1076,155,75,1,"87.42"
2019,2,1,2,17,1458,23,20,2,"357.77"
2018,6,1,1,17,1419,103,21,2,"151.26"
2019,3,2,1,6,753,240,24,3,"435.96"
2019,4,1,1,6,1189,478,24,4,"87.6"
2017,4,1,1,3,264,284,60,4,"222.84"
2017,1,1,1,15,458,109,10,2,"10.4"
2017,1,1,2,5,489,984,63,2,"600.61"
2017,1,1,2,16,1592,58,31,3,"577.53"
2017,3,1,1,16,1090,51,30,2,"285.86"
2019,4,1,2,5,550,51,16,3,"769.34"
2019,4,1,3,5,603,338,45,4,"0"
2018,1,1,3,7,891,338,67,4,"36.79"
2017,6,1,2,7,1189,756,65,2,"25.02"
2021,6,1,1,7,810,164,147,2,"355.24"
2018,2,1,1,13,1547,489,772,4,"220.99"
2017,6,1,1,5,624,579,61,2,"580.83"
2017,1,1,1,5,653,737,63,3,"768.67"
2018,3,1,1,6,700,105,64,2,"1040.03"
2021,3,1,1,16,1159,73,32,4,"136.65"
2017,2,1,3,5,666,963,61,2,"15.36"
2018,3,1,3,13,1189,199,158,3,"1799.34"
2017,5,1,1,10,1685,398,54,2,"60.87"
2017,6,1,1,5,624,514,61,2,"85.17"
2017,4,1,1,5,645,52,66,3,"410.96"
2019,5,1,1,6,729,388,24,3,"475"
2018,5,1,1,17,370,89,21,2,"1800.75"
2019,3,1,1,17,1447,164,23,2,"0"
2018,6,1,2,6,709,621,46,4,"60.28"
2017,1,1,1,7,187,344,342,2,"1227.82"
2017,3,1,2,5,504,371,62,2,"329.46"
2021,3,2,1,13,1497,587,71,3,"18.13"
2019,4,1,3,17,473,49,17,2,"0"
2018,4,1,1,17,1442,244,22,2,"390.48"
2018,5,1,2,6,715,82,46,1,"103.09"
2019,4,1,1,5,624,445,61,2,"780.57"
2019,6,2,1,17,1465,170,17,2,"1548.4"
2017,4,1,1,5,591,164,45,1,"1085.77"
2017,4,1,3,5,485,179,48,4,"23.31"
2019,2,1,1,7,708,707,65,4,"389.38"
2017,4,1,3,4,395,714,356,4,"33.07"
2021,5,1,3,13,49,201,158,1,"87.89"
2019,3,1,1,5,557,57,15,3,"596.94"
2017,4,1,2,10,1660,662,376,4,"73.78"
2017,5,1,3,3,1459,570,260,2,"4.58"
2017,2,2,1,4,369,110,56,4,"69.81"
2019,6,1,1,6,717,133,46,2,"413.97"
2017,2,1,1,16,1144,87,30,3,"2641.97"
2021,2,1,3,8,1033,261,55,2,"0"
2017,6,2,1,10,1613,166,376,3,"128.3"
2017,3,1,1,3,262,247,60,4,"50.55"
2017,3,1,2,10,1756,742,254,2,"72.6"
2019,6,1,1,12,1287,680,73,4,"1001.76"
2017,5,1,1,7,1285,407,147,4,"817.16"
2017,1,1,1,5,664,189,145,2,"1014.8"
2017,4,1,2,6,731,248,24,3,"98.6"
2021,4,1,1,13,925,977,158,2,"27.17"
2017,4,1,3,5,607,608,61,3,"198.52"
2017,5,2,1,5,557,57,15,3,"22.27"
2018,5,2,1,13,1506,212,158,1,"291.06"
2017,2,1,1,7,798,267,267,2,"360.74"
2017,3,1,1,15,87,23,11,3,"2859.8"
2017,4,1,3,15,474,96,7,1,"163.61"
2017,3,1,2,6,742,344,24,1,"14.04"
2021,6,1,2,7,948,428,147,2,"38.98"
2019,3,2,1,5,603,338,45,4,"604.5"
2017,1,1,1,15,436,28,3,2,"1279.17"
2019,1,1,2,7,714,832,167,2,"85.19"
2017,2,2,1,10,1649,517,76,2,"28.57"
2017,1,1,3,16,1622,132,31,2,"0"
2019,2,1,2,17,1430,194,19,2,"78.7"
2017,6,1,2,5,508,208,268,4,"123.03"
2018,6,1,2,17,1481,6,22,2,"62.22"
2017,4,1,1,8,1076,147,75,4,"101.46"
2017,5,1,2,6,717,148,46,2,"73.8"
2021,3,1,1,16,224,485,35,1,"1520.57"
2017,3,1,1,15,461,170,10,4,"2398.78"
2017,2,1,1,15,440,112,27,1,"734.74"
2018,6,2,1,17,1442,222,22,3,"39.04"
2017,6,2,1,5,661,560,62,4,"19.94"
2017,5,1,2,5,595,499,68,2,"57.34"
2018,1,1,1,7,209,87,267,2,"898.24"
2019,4,1,1,5,687,188,15,2,"1433.85"
2018,2,1,1,13,88,199,372,4,"780.83"
2017,1,1,1,5,653,737,63,2,"61.95"
2017,2,1,1,5,1293,273,68,3,"153.74"
2017,4,1,2,4,386,541,56,4,"66.33"
2017,2,1,2,6,753,221,24,1,"661.81"
2019,3,1,3,7,891,319,267,4,"223.86"
2018,4,1,3,17,1442,29,22,4,"6.8"
2017,6,1,2,15,187,260,7,1,"453.73"
2017,4,1,1,5,645,101,66,3,"446.85"
2019,3,1,3,17,1479,30,19,2,"0"
2017,5,1,3,10,1577,497,436,4,"541.68"
2017,5,1,3,5,65,799,63,2,"8.64"
2017,6,1,2,7,708,725,47,4,"376.69"
2018,3,1,1,6,700,284,64,2,"786.63"
2017,3,2,1,16,1090,167,30,3,"487.44"
2019,5,1,1,6,717,433,46,2,"670.38"
2017,1,1,1,5,1040,477,62,3,"210.64"
2017,1,1,1,15,436,6,3,2,"871.05"
2017,5,1,1,3,355,303,160,4,"1279.73"
2019,1,1,1,17,370,733,21,2,"644.02"
2017,6,1,2,3,1378,192,52,1,"143.64"
2017,4,1,1,5,582,267,48,1,"1272.54"
2018,5,2,1,17,1442,66,22,3,"19.52"
2021,2,1,1,16,1138,149,31,3,"558.79"
2017,6,1,2,5,699,771,68,2,"309.45"
2017,4,2,1,3,337,353,160,3,"28.17"
2019,5,2,1,17,1415,358,23,3,"465.15"
2021,1,2,1,16,1099,74,29,2,"97.2"
2019,4,2,1,5,666,950,61,2,"39.96"
2019,6,1,2,12,1218,208,73,2,"449.42"
2017,4,1,1,5,689,20,315,3,"820.82"
2019,3,1,1,5,544,121,48,4,"660.25"
2019,4,1,2,6,711,29,146,4,"197.13"
2018,3,1,1,13,925,975,58,4,"45.35"
2017,3,1,1,10,1661,422,377,4,"1258.52"
2018,6,1,1,6,1592,297,24,2,"2510.2"
2019,4,1,2,17,1438,2,18,2,"16.66"
2017,3,1,1,3,262,188,60,4,"538.49"
2017,3,1,3,5,675,253,45,3,"81.74"
2017,5,1,2,15,436,64,3,2,"105.37"
2019,3,1,1,5,557,136,15,3,"378.83"
2017,4,1,1,8,427,622,55,2,"870.15"
2018,3,1,3,13,1542,658,71,3,"12.2"
2021,6,1,1,7,919,133,147,2,"4052.39"
2019,3,2,1,6,1592,66,146,2,"75.04"
2017,4,2,1,10,289,944,354,4,"709.2"
2017,1,1,2,5,664,186,145,2,"485.76"
2017,1,1,1,16,1144,85,30,2,"130.5"
2017,2,1,1,7,1054,369,67,2,"118.55"
2017,3,1,1,6,753,234,24,3,"3457.96"
2018,6,1,1,17,1442,153,22,3,"775"
2017,1,1,2,7,798,628,67,4,"115.71"
2017,5,1,3,7,982,242,65,2,"158.17"
2019,4,1,3,5,665,325,61,2,"0"
2019,4,2,1,5,609,32,62,2,"35.58"
2017,3,2,1,5,1225,398,62,3,"43.56"
2018,4,1,3,6,700,241,64,2,"20.26"
2017,6,1,3,10,1641,586,54,1,"194.59"
2018,6,1,1,17,1474,150,22,2,"359.9"
2017,4,1,1,15,415,144,12,3,"1166.79"
2021,4,1,1,16,1119,357,35,1,"5979.8"
2017,2,1,2,6,1189,597,46,4,"136.04"
2021,5,1,1,13,1189,401,158,3,"99.34"
2017,6,1,3,7,834,141,47,4,"93.8"
2021,5,1,2,7,810,173,147,2,"19.86"
2019,6,1,1,6,717,132,146,4,"473.41"
2017,1,1,2,10,1577,495,436,1,"210.04"
2019,6,1,2,17,1442,233,22,3,"151.54"
2019,5,1,2,17,1436,409,23,2,"14.04"
2019,2,1,2,17,1458,72,20,2,"101.8"
2017,5,1,1,5,239,373,48,3,"856.18"
2021,3,1,1,16,1119,6,35,1,"900.87"
2017,2,1,1,16,1090,162,30,3,"596.96"
2017,5,1,1,3,1460,228,260,2,"692.45"
2017,6,1,1,4,391,55,56,4,"259.36"
2019,3,1,3,17,445,293,18,2,"26.23"
2019,1,1,1,7,208,850,167,2,"10.37"
2017,2,1,1,5,662,53,161,4,"119.74"
2019,3,1,2,5,563,258,168,2,"99.41"
2017,4,1,1,5,239,329,48,1,"24.18"
2019,4,1,2,6,1189,290,24,4,"87.41"
2021,3,1,2,8,584,687,55,2,"233.05"
2017,2,1,1,5,544,306,48,2,"886.97"
2019,1,1,3,7,1015,106,267,4,"8.71"
2017,5,1,1,5,645,79,66,2,"84.18"
2019,3,1,1,5,603,328,45,4,"818.06"
2017,4,1,1,8,948,546,55,3,"36.12"
2018,4,1,2,17,1419,119,21,2,"474.63"
2017,1,2,1,7,175,157,42,4,"20.86"
2017,6,1,1,6,742,328,24,3,"818.9"
2018,1,1,2,7,209,26,267,4,"383.09"
2021,3,1,1,13,1300,848,158,2,"80.56"
2018,3,1,3,13,1508,330,58,2,"197.03"
2017,1,1,1,5,647,285,66,2,"248.8"
2017,4,1,2,6,709,614,46,2,"9.3"
2019,6,1,1,12,1339,636,73,1,"70.76"
2019,2,1,3,7,889,77,365,4,"2.43"
2017,3,1,1,3,262,275,60,2,"7.84"
2017,6,1,3,5,591,513,45,1,"786.58"
2017,6,1,3,5,624,516,61,2,"9.76"
2021,1,1,1,16,1099,150,29,3,"41.89"
2018,5,1,1,13,223,426,371,3,"97.67"
2017,3,1,2,15,461,125,10,2,"40.28"
2017,5,1,2,6,718,42,46,4,"168.38"
2017,2,1,1,4,224,628,356,1,"454.45"
2017,5,1,3,5,557,60,15,3,"17.08"
2019,1,1,2,17,1433,798,21,4,"46.62"
2018,4,1,2,17,1442,230,22,2,"56.7"
2017,4,1,1,5,591,513,45,3,"84.94"
2017,3,1,3,10,1757,167,54,3,"284.87"
2021,4,1,2,13,238,67,58,2,"278.92"
2017,4,1,1,5,524,439,268,4,"48.25"
2017,1,2,1,15,436,6,3,2,"86.84"
2019,3,1,2,7,891,705,67,2,"573.29"
2019,3,1,3,5,557,136,15,3,"60.01"
2017,3,1,2,5,675,233,45,2,"167.49"
2017,5,1,3,7,842,306,47,2,"3.66"
2017,1,1,1,16,1144,276,30,4,"150.48"
2017,4,1,1,10,289,269,354,1,"1172.22"
2017,6,1,1,7,124,468,267,2,"221.08"
2017,3,1,2,15,87,21,11,1,"992.04"
2021,6,1,3,7,919,125,147,2,"0"
2017,3,1,2,6,1592,64,146,2,"181.41"
2017,5,2,1,3,182,177,160,2,"82.29"
2019,3,1,2,6,753,212,24,3,"21.1"
2017,2,1,2,10,1752,596,376,2,"129.9"
2017,2,1,1,15,441,29,327,4,"0"
2021,6,1,2,7,948,762,147,2,"147.17"
2018,3,2,1,6,700,284,64,2,"81.64"
2017,2,2,1,6,1592,65,146,2,"20.92"
2021,5,1,3,7,1189,525,47,4,"0"
2018,6,1,2,17,1442,194,22,3,"147.62"
2017,3,1,1,5,504,366,62,2,"702.3"
2017,6,1,1,5,661,541,62,2,"447.48"
2018,6,1,2,6,709,662,46,3,"22.58"
2019,2,1,1,17,1458,114,20,2,"1037.35"
2018,6,2,1,17,1439,152,21,2,"253.76"
2017,1,1,1,7,936,424,765,4,"377.93"
2017,5,1,2,10,1729,434,436,2,"77.48"
2017,2,1,1,7,953,113,167,4,"8222.94"
2017,1,1,2,10,1729,467,436,2,"34.8"
2017,1,1,2,7,798,269,167,2,"90.86"
2017,6,1,3,7,141,289,765,4,"50.63"
2021,4,1,1,16,1116,387,35,1,"505.87"
2017,4,1,1,5,591,189,45,1,"1830.51"
2017,1,1,1,5,653,747,63,2,"31.27"
2017,4,1,3,5,577,15,68,2,"0"
2017,6,1,1,15,455,307,7,4,"3747.8"
2017,2,1,3,5,475,194,45,2,"34.16"
2018,4,1,1,6,700,13,64,4,"690.7"
2019,4,1,1,5,697,175,168,4,"539.74"
2019,3,1,2,5,563,234,168,2,"81.76"
2019,1,2,1,7,1764,76,147,2,"114"
2021,3,1,2,8,1076,166,75,1,"30.24"
2018,2,1,1,13,1531,653,71,4,"813.65"
2017,3,1,1,16,1090,53,30,4,"121.57"
2017,2,1,1,16,1096,4,29,3,"198.87"
2017,5,2,1,10,1613,193,376,1,"51.32"
2019,4,1,2,5,609,32,62,2,"166.85"
2017,6,1,3,3,335,15,60,1,"137.25"
2017,4,1,2,3,338,582,160,2,"52.96"
2019,4,1,3,5,568,51,62,2,"13.64"
2019,6,1,2,17,1442,66,22,3,"77.48"
2017,2,1,2,5,685,770,168,2,"12"
2021,4,1,1,13,1378,66,58,2,"396.06"
2017,4,1,1,5,645,104,66,3,"426.22"
2017,5,1,3,15,467,134,13,1,"118.34"
2019,3,1,1,17,445,5,318,4,"115.89"
2018,3,1,1,13,925,296,158,4,"12.2"
2019,4,1,1,17,1471,225,17,1,"47.03"
2021,2,1,2,16,1159,37,32,2,"161"
2017,5,1,2,3,1459,38,260,2,"150.07"
2017,4,2,1,15,436,49,3,2,"260.52"
2017,5,1,3,8,1061,595,155,2,"0"
2019,6,1,1,6,717,356,146,2,"189.62"
2021,3,1,2,13,1605,340,771,4,"44.58"
2021,5,1,2,13,104,725,58,3,"378.17"
2021,5,1,1,7,1189,776,65,2,"35.01"
2019,5,1,1,6,717,373,46,2,"719.25"
2017,2,2,1,4,1675,766,56,4,"25.18"
2018,4,1,1,17,1447,300,23,2,"873.79"
2017,1,1,3,15,436,24,3,2,"16.83"
2017,5,1,2,5,631,641,61,3,"30.5"
2017,5,1,2,7,807,830,465,2,"206.36"
2017,2,1,3,5,543,111,48,2,"9.15"
2018,3,1,1,13,1547,230,372,3,"273.25"
2017,6,1,3,10,1759,58,154,4,"53.47"
2017,1,1,2,5,647,170,66,3,"26.28"
2019,1,1,1,17,1424,85,21,2,"410.33"
2017,3,1,3,15,418,72,2,1,"156.9"
2017,5,1,1,5,634,216,145,3,"78.08"
2021,3,1,1,16,224,445,35,1,"212.09"
2017,3,2,1,3,1378,394,52,4,"172.15"
2017,1,1,1,10,1578,160,436,4,"61.95"
2017,4,1,1,6,1378,543,46,2,"348.03"
2018,4,1,2,17,1428,142,21,4,"385.27"
2019,3,1,1,5,644,493,66,2,"827.67"
2017,5,1,3,7,1804,142,67,2,"15.52"
2019,3,1,1,7,891,447,67,2,"123.89"
2017,6,1,1,5,508,87,68,4,"982.48"
2019,1,1,3,7,989,376,69,2,"156.42"
2017,6,1,1,6,729,366,24,2,"18.18"
2021,1,1,3,16,1164,55,29,1,"476.58"
2017,3,1,3,6,1189,304,46,2,"787.29"
2017,6,1,2,5,666,599,61,2,"43.32"
2018,5,1,1,13,1490,49,158,2,"72.9"
2021,6,1,1,7,985,963,47,2,"11.67"
2019,3,1,3,17,1474,56,22,3,"65.88"
2017,6,1,2,4,1301,765,78,4,"0"
2021,6,1,1,7,853,333,47,1,"265.29"
2019,6,1,3,12,1218,679,73,3,"231.8"
2017,2,1,1,15,441,171,27,1,"1568.63"
2017,5,1,3,5,239,373,48,3,"0"
2017,4,1,2,10,1494,471,336,4,"229.39"
2018,6,1,1,6,709,662,46,4,"0"
2017,5,1,3,10,1685,394,54,1,"67.1"
2017,4,1,3,5,686,160,61,1,"88.04"
2017,3,2,1,5,504,383,62,2,"21.06"
2017,3,1,1,5,675,230,45,2,"48.19"
2021,4,2,1,16,1116,539,35,1,"107.86"
2018,6,2,1,17,1424,65,21,2,"23.38"
2017,4,1,3,3,260,71,52,1,"388.9"
2017,5,2,1,3,1459,37,260,2,"26.73"
2017,1,1,3,7,821,315,147,2,"12.9"
2019,2,1,3,17,1467,252,19,2,"10.37"
2017,2,1,1,5,615,73,68,4,"23.29"
2019,4,1,3,5,557,59,15,2,"197.96"
2019,6,1,2,17,1442,178,22,1,"208.64"
2017,2,1,2,10,1621,368,376,4,"125.25"
2017,1,1,3,5,653,681,63,3,"9.44"
2019,4,1,2,5,697,172,168,4,"254.69"
2017,5,1,1,3,182,169,160,2,"384.19"
2021,3,1,3,16,1106,165,33,1,"287.05"
2021,2,1,1,16,1086,104,31,4,"104.27"
2017,5,1,1,6,720,867,46,4,"1807.61"
2019,3,1,3,5,557,81,15,3,"166.38"
2017,4,1,1,8,948,545,75,2,"48.91"
2017,1,1,3,15,436,63,3,2,"270.91"
2019,2,1,3,7,212,523,369,2,"0"
2017,2,2,1,5,543,94,48,3,"21.27"
2017,6,1,1,3,335,3,60,1,"294.27"
2018,4,1,1,17,531,353,18,4,"113.33"
2019,5,1,1,17,1447,207,23,4,"119.49"
2019,1,1,1,17,370,399,21,2,"1441.19"
2018,4,1,2,6,700,301,64,2,"66.36"
2019,4,1,1,6,711,187,146,4,"971.35"
2017,1,1,1,10,187,439,54,2,"691.69"
2018,6,1,1,17,1442,29,22,4,"526.34"
2017,2,1,2,5,662,730,61,2,"223.1"
2017,5,1,1,10,1729,448,436,3,"698.26"
2017,6,1,1,5,551,13,315,2,"7.94"
2017,2,1,1,16,1431,83,33,1,"5338.02"
2017,2,1,2,6,1189,307,46,2,"82.56"
2017,6,1,2,7,708,723,47,4,"23.18"
2017,5,1,1,7,807,833,465,4,"323.33"
2021,5,1,1,7,936,43,269,4,"399.62"
2017,3,1,1,16,1096,9,29,2,"6.1"
2017,3,1,1,10,1810,485,254,4,"36.94"
2021,5,1,2,13,187,814,58,2,"62.22"
2019,3,1,1,5,543,92,48,2,"257.35"
2017,2,1,1,15,414,140,13,4,"1701.08"
2017,4,1,1,5,553,285,315,1,"747.49"
2017,4,1,1,5,675,201,45,3,"19.28"
2017,3,1,3,10,1709,654,154,4,"181.86"
2019,1,1,1,7,798,200,267,2,"681.9"
2018,1,1,1,7,209,58,267,4,"1131.31"
2017,3,1,1,15,426,87,27,3,"36.2"
2021,3,2,1,8,1076,149,75,1,"41.01"
2017,3,1,2,3,262,187,60,1,"270.84"
2017,1,1,2,7,798,212,267,4,"62.54"
2021,1,2,1,16,1099,6,28,1,"48.6"
2017,1,1,2,5,489,915,63,2,"212.08"
2018,3,1,3,13,223,161,58,3,"7.77"
2017,6,2,1,5,682,914,61,1,"103.77"
2019,3,1,2,7,880,784,465,2,"286.72"
2017,5,2,1,5,645,68,66,2,"51.62"
2017,2,1,3,4,1658,637,56,1,"5.97"
2017,6,2,1,15,472,282,7,2,"5256.16"
2018,3,1,3,6,700,103,64,2,"15.25"
2021,3,1,1,13,1535,122,158,2,"145.69"
2017,5,1,3,15,451,27,8,2,"395.42"
2017,3,1,1,5,591,162,45,2,"43.31"
2019,4,1,1,5,568,79,62,4,"1104.33"
2017,2,1,2,7,953,65,167,2,"91.97"
2017,3,1,3,6,1592,567,46,2,"134.62"
2017,6,1,3,3,179,595,59,2,"1.83"
2017,4,1,2,5,568,63,62,2,"197.67"
2017,6,1,3,10,1694,208,377,4,"292.19"
2019,4,2,1,17,473,26,17,2,"39.2"
2017,2,1,1,15,441,10,327,3,"125.04"
2017,4,2,1,15,415,138,12,2,"64.98"
2017,1,1,2,16,1090,205,30,2,"763.41"
2017,5,1,3,7,844,496,67,2,"16.47"
2019,6,1,1,12,412,566,73,1,"471.76"
2018,2,1,2,13,88,433,72,1,"134.18"
2017,4,1,1,10,847,875,336,4,"2039.51"
2019,3,1,2,17,1479,38,19,2,"316.52"
2017,4,1,1,3,260,106,52,1,"773.47"
2017,5,1,1,6,720,686,46,2,"618.36"
2019,1,1,1,7,989,384,69,2,"30.68"
2017,4,1,2,5,624,458,61,2,"336.65"
2019,3,1,2,6,753,224,24,3,"135.44"
2017,1,1,2,7,936,984,569,2,"176.04"
2017,4,2,1,10,1735,3,754,4,"3434.97"
2017,6,2,1,6,729,361,24,1,"78.24"
2017,3,1,1,15,443,185,11,1,"331.2"
2018,5,2,1,13,1605,268,771,4,"38.98"
2019,4,2,1,5,557,89,15,2,"21.58"
2017,6,1,2,7,807,829,465,4,"150.13"
2017,5,1,2,5,609,88,62,2,"885.84"
2017,1,1,3,15,436,80,3,4,"635.31"
2017,6,1,1,7,993,223,47,2,"808.79"
2021,5,1,2,7,1005,623,469,2,"77.18"
2018,6,1,1,17,370,737,21,2,"1422.63"
2018,6,1,3,6,709,224,146,2,"11.8"
2017,3,1,2,15,426,34,27,2,"1146.79"
2018,4,2,1,17,928,312,18,2,"240.96"
2017,5,2,1,3,1058,184,160,4,"29.8"
2017,4,1,3,8,1074,234,55,1,"4.34"
2017,2,1,1,5,508,958,168,4,"421.93"
2019,3,1,2,7,914,933,465,4,"34.78"
2017,6,1,3,5,677,132,161,2,"1781.2"
2021,4,1,3,16,1147,51,34,2,"73.02"
2019,5,1,3,17,1447,175,23,2,"59.16"
2017,1,1,1,5,526,172,63,4,"85.43"
2021,3,1,3,16,1105,96,31,3,"269.24"
2017,1,2,1,5,708,131,63,2,"108.4"
2017,5,1,3,4,401,529,56,1,"0"
2018,3,1,2,13,1547,485,72,2,"10.36"
2017,3,1,1,3,262,317,60,3,"71.98"
2019,1,1,3,17,1424,84,21,2,"17.5"
2017,1,1,1,7,798,240,267,2,"584.52"
2017,6,1,3,5,615,216,68,4,"0"
2017,2,1,2,5,986,767,61,2,"52.49"
2017,2,1,3,16,1431,92,33,1,"516.06"
2017,5,1,1,5,207,137,68,2,"478.24"
2021,6,1,2,7,844,166,167,2,"121.8"
2019,4,1,1,5,697,833,68,4,"345.77"
2019,2,1,3,7,883,523,565,4,"16.59"
2019,4,2,1,6,711,198,146,4,"25.07"
2017,4,1,1,5,477,615,62,4,"575.84"
2019,3,1,2,5,594,290,168,2,"161.6"
2018,2,2,1,13,39,336,371,4,"19.76"
2019,3,1,2,17,1417,79,19,2,"48.22"
2019,1,1,1,7,798,350,267,4,"1390.56"
2019,2,1,1,17,1467,255,19,2,"249.27"
2021,3,1,1,8,584,692,55,2,"393.18"
2017,3,1,3,10,1784,495,377,4,"0"
2021,3,1,1,13,1535,114,158,4,"32.16"
2018,4,1,1,17,1481,10,22,3,"126.07"
2017,3,1,1,5,504,339,62,2,"14.03"
2017,2,1,1,15,441,153,27,3,"192.08"
2019,1,1,3,7,993,153,47,2,"44.84"
2017,5,1,1,3,355,306,160,3,"737.53"
2019,6,1,1,17,1442,207,22,2,"878.94"
2017,3,1,1,15,443,75,11,3,"81.71"
2018,4,2,1,6,700,39,64,4,"163.28"
2017,4,1,3,5,697,805,68,4,"27.9"
2017,4,1,2,15,451,102,8,4,"585.98"
2017,1,1,1,7,857,404,67,2,"838.71"
2021,5,1,2,7,936,936,569,4,"78.02"
2017,6,2,1,6,729,408,24,1,"26.08"
2018,3,2,1,13,1189,135,158,4,"17.92"
2019,3,1,2,5,603,398,45,3,"346.42"
2017,2,1,3,7,965,821,265,2,"0"
2017,3,2,1,10,187,970,54,4,"109.76"
2017,5,1,3,15,468,95,12,2,"185.3"
2017,1,1,1,10,1685,421,54,3,"18.88"
2017,6,1,2,5,697,768,68,2,"96.38"
2019,6,1,3,6,717,168,46,2,"31.23"
2017,3,1,1,6,753,211,24,2,"52.03"
2021,6,1,1,7,810,153,147,2,"261.35"
2017,4,1,2,5,689,22,315,3,"227.54"
2017,4,1,1,10,221,368,37,2,"2275.02"
2018,3,1,2,6,700,198,64,2,"4.65"
2019,4,1,2,5,687,33,315,2,"22.8"
2019,5,1,2,6,717,373,46,2,"117.72"
2021,2,2,1,16,1136,234,31,4,"21.31"
2018,5,1,1,17,1432,264,21,4,"566.33"
2021,5,1,1,13,1490,29,158,3,"81.86"
2017,5,1,1,5,645,41,66,4,"161.04"
2017,4,1,2,3,1469,105,59,2,"213.91"
2017,4,1,2,5,695,125,62,2,"189.2"
2019,4,1,1,17,1469,7,21,4,"2.79"
2017,3,1,1,16,1090,58,30,2,"66.49"
2017,2,1,1,4,1675,760,56,4,"131.78"
2017,1,1,1,16,1090,197,30,2,"5124.04"
2017,5,1,1,5,605,416,48,3,"1270.19"
2017,5,1,1,7,1764,47,147,2,"223.21"
2017,2,1,2,5,494,44,168,2,"90.44"
2021,4,1,1,13,292,100,58,2,"901.53"
2021,1,1,3,16,1158,232,30,4,"352.83"
2017,3,1,1,15,414,30,13,4,"4421.66"
2018,5,1,2,13,1531,654,71,4,"195.88"
2019,4,1,1,5,1040,456,62,2,"44.8"
2018,6,1,1,17,1424,64,21,2,"809.42"
2017,6,1,2,3,335,51,60,1,"51.86"
2018,1,1,2,7,209,40,267,2,"151.02"
2019,3,1,1,6,1378,363,146,4,"718.24"
2017,5,1,3,6,1189,291,24,2,"154.29"
2018,6,1,1,6,709,976,46,2,"79.18"
2017,5,1,3,7,807,544,165,4,"0"
2017,4,1,1,6,709,652,46,2,"400.53"
2017,3,1,2,5,613,314,48,2,"335.52"
2019,3,1,1,5,594,200,168,4,"520.14"
2017,1,1,1,5,489,977,63,4,"30.09"
2017,2,1,2,7,409,84,565,2,"37.84"
2018,4,1,3,17,1406,368,18,4,"15.66"
2017,2,2,1,10,1745,853,376,2,"56.78"
2017,4,1,1,15,414,56,13,4,"7680.26"
2017,5,1,2,10,1729,483,436,3,"36.62"
2017,6,1,1,15,455,271,7,3,"465.71"
2019,1,1,1,17,1439,160,21,2,"2328.04"
2021,6,1,2,7,299,368,47,2,"100.34"
2017,5,1,3,3,176,352,59,4,"39.39"
2017,1,1,1,5,508,732,168,4,"1738.38"
2017,2,1,1,6,743,447,24,1,"1277.68"
2019,4,1,2,5,563,242,168,2,"155.49"
2017,2,1,1,15,472,57,7,2,"592.59"
2017,6,1,3,5,526,170,63,4,"192.76"
2017,5,1,2,4,386,548,56,3,"106.15"
2017,1,1,1,10,1685,408,54,3,"156.35"
2018,5,1,1,17,1447,145,23,3,"425.09"
2017,6,1,1,7,810,155,147,2,"930.09"
2019,2,1,3,7,409,180,565,4,"0"
2019,3,1,1,5,605,289,48,4,"1035.31"
2017,4,1,1,10,344,126,254,1,"829.18"
2017,4,2,1,3,190,299,60,4,"309.87"
2017,2,1,1,4,1658,700,56,1,"2613.07"
2019,6,1,3,12,759,117,82,4,"31.28"
2017,3,1,3,10,1771,72,154,2,"123.11"
2018,2,1,1,13,1490,27,158,3,"54.29"
2021,3,1,2,16,1102,209,31,3,"378.7"
2017,3,1,1,16,1431,236,33,3,"223.65"
2021,4,1,2,13,265,13,158,4,"48.56"
2019,1,1,2,7,989,387,69,2,"124.49"
2019,5,1,2,17,473,57,17,4,"20.42"
2017,4,1,1,8,1076,94,75,1,"527.75"
2017,5,1,2,15,436,101,3,3,"337.06"
2017,6,1,1,5,591,173,45,1,"1694.75"
2017,5,1,1,5,239,446,48,2,"27.45"
2017,5,1,1,6,720,705,46,2,"252.13"
2019,4,2,1,17,1455,192,18,2,"117.6"
2021,5,1,1,7,800,921,65,2,"510.37"
2017,2,2,1,16,1090,51,30,3,"42.14"
2018,3,1,2,6,700,151,64,2,"651.15"
2017,6,1,2,5,33,753,61,4,"18.96"
2017,5,1,3,7,1189,756,65,2,"104.78"
2021,3,1,2,8,1072,197,254,3,"154.98"
2017,3,1,3,15,443,179,11,1,"4663.76"
2021,3,1,1,13,1605,334,771,4,"3.42"
2018,4,1,3,13,1547,231,372,4,"62"
2017,2,1,1,5,1293,260,68,2,"361.83"
2017,1,1,1,5,1040,496,62,3,"331.37"
2017,6,1,1,6,729,490,24,2,"15.25"
2017,5,1,1,5,508,959,168,4,"588.05"
2017,4,1,3,5,551,8,61,2,"277.86"
2017,3,2,1,15,426,204,27,2,"22.83"
2019,4,1,3,5,542,74,48,3,"0"
2021,2,1,3,16,1431,181,29,1,"441.43"
2017,3,1,2,5,488,188,63,3,"146.04"
2017,4,1,2,10,1748,554,37,2,"1.86"
2017,2,1,1,15,455,192,7,2,"44.54"
2019,3,1,2,7,880,769,465,2,"63.79"
